Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link
"March 15, 2023","March 15, 2023",Walk,134,2.1598362086400003,1522,11.74472331583552,4.616843881730692,5.108685500159999,12.995903416319997,,2893,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7156190302
"March 11, 2023","March 11, 2023",Walk,241,3.8343425472000003,2619,11.383955201622523,3.805128052175296,5.27056941312,15.7681915776,,5048,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7149531928
"March 4, 2023","March 4, 2023",Walk,245,3.8667708288,2578,11.111794619422572,6.042580082319255,5.39968708224,9.92952373248,,5024,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7136917501
"Feb. 25, 2023","Feb. 25, 2023",Walk,134,1.9238580979200002,2017,17.473517159786844,8.499363715899149,3.43376073216,7.05933917568,,3277,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7124610628
"Feb. 25, 2023","Feb. 25, 2023",Walk,248,3.9973047206400003,2815,11.737080450171,3.4448508212041675,5.1120007488,17.4172863744,,5353,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7124522362
"Feb. 18, 2023","Feb. 18, 2023",Walk,258,4.0948148736,2755,11.213388809353376,5.259695876083671,5.3507469312,11.40749698176,,5347,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7112458333
"Feb. 11, 2023","Feb. 11, 2023",Walk,252,3.99146280192,3620,15.115599896603833,5.414796339378032,3.9694147891199996,11.080751869439998,,6201,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7099784377
"Feb. 4, 2023","Feb. 4, 2023",Walk,120,1.8940530470399999,1261,11.096073928258967,3.9083253797820725,5.407299279359999,15.351838191359999,,2459,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7086886756
"Feb. 4, 2023","Feb. 4, 2023",Walk,261,4.13020434816,2769,11.173807464407858,7.083818002863278,5.36970500352,8.469977472,,5383,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7086758644
"Jan. 28, 2023","Jan. 28, 2023",Walk,111,1.7713083801600003,1209,11.375815239004215,3.0236046488507116,5.27435137152,19.843855257599998,,2331,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7074943324
"Jan. 28, 2023","Jan. 28, 2023",Walk,240,3.8664811468800004,2736,11.793687365783823,5.344481975264456,5.08747434624,11.226526248959999,,5191,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7074847540
"Jan. 21, 2023","Jan. 21, 2023",Walk,105,1.7113120358400002,1238,12.057024477054004,8.095907400779447,4.976349143039999,7.411157867519999,,2326,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7063098376
"Jan. 21, 2023","Jan. 21, 2023",Walk,241,3.87539691264,2729,11.736459078978765,3.169049003817704,5.11227433728,18.933127488,,5189,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7062855670
"Jan. 17, 2023","Jan. 17, 2023",Walk,210,3.36694076928,2339,11.57825797343514,4.27747579137835,5.182135960319999,14.026961836799998,,4168,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7055869567
"Jan. 14, 2023","Jan. 14, 2023",Walk,247,3.98647383552,2827,11.819101447546329,2.2499229499721625,5.076514713599999,26.667634751999998,,5253,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7050248209
"Jan. 13, 2023","Jan. 13, 2023",Walk,57,0.9030431520000001,620,11.4427990535274,4.914225920623559,5.2434841536,12.209449190399999,,1158,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7049135266
"Jan. 7, 2023","Jan. 7, 2023",Walk,255,4.042479006720001,2718,11.205994492165752,3.164022110872504,5.35427139456,18.9632222208,,5306,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7037586418
"Jan. 6, 2023","Jan. 6, 2023",Walk,133,2.0032309440000002,1957,16.28197576155253,2.726738348047403,3.6850597977599997,22.0042386432,,2913,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7035948562
"Jan. 5, 2023","Jan. 5, 2023",Walk,231,3.7796731315200005,2857,12.598052374135051,4.446258848325778,4.76262825984,13.49449428096,,5190,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7034605885
"Dec. 31, 2022","Dec. 31, 2022",Walk,110,1.73170242432,1141,10.981430943291178,3.492671548158753,5.46377116032,17.1787815936,,2257,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7025931229
"Dec. 30, 2022","Dec. 30, 2022",Walk,53,0.82785460032,534,10.750715819613458,7.034605404438081,5.5810440576,8.529265704959998,,1059,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7024692457
"Dec. 30, 2022","Dec. 30, 2022",Walk,242,3.9029810688,2763,11.798720472440944,5.519267477928896,5.08531782528,10.87100606592,,5058,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7024394968
"Dec. 29, 2022","Dec. 29, 2022",Walk,151,2.48640429312,1854,12.42761025610435,2.611710112940428,4.8279676262399995,22.973546534399997,,3548,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7022737960
"Dec. 23, 2022","Dec. 23, 2022",Walk,225,3.5559421286400004,2368,11.098745824385587,4.670654626978446,5.405995710719999,12.84617005056,,4739,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7015639264
"Dec. 22, 2022","Dec. 22, 2022",Walk,224,3.6420098457600005,2646,12.108722560248152,2.5483551061799092,4.955105802239999,23.544541785599996,,5088,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7014771256
"Dec. 18, 2022","Dec. 18, 2022",Walk,69,1.118754793728,911,13.571616758132505,6.226450031814205,4.420980622079999,9.636269068799999,,1516,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7009517047
"Dec. 17, 2022","Dec. 17, 2022",Walk,260,4.054500806400001,2601,10.691809830589358,3.955350751610594,5.611782528,15.169338581759998,,5224,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7008351637
"Dec. 16, 2022","Dec. 16, 2022",Walk,194,3.12191814528,2668,14.243381154060287,4.263420375009941,4.21249010688,14.07319828992,,4351,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7007383252
"Dec. 10, 2022","Dec. 10, 2022",Walk,126,2.00052724608,1342,11.180393999045572,5.344960431082478,5.3665185024,11.22552845568,,2644,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6999373327
"Dec. 10, 2022","Dec. 10, 2022",Walk,229,3.6734081472000004,3212,14.573204982899863,6.132542203531377,4.11715256832,9.78386200704,,4937,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6999272887
"Dec. 9, 2022","Dec. 9, 2022",Walk,208,3.3085215820800005,2255,11.359535313767598,2.467415294679074,5.28189919488,24.3168659712,,4152,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6998220091
"Dec. 8, 2022","Dec. 8, 2022",Walk,219,3.5695893657599997,2603,12.153585560327686,4.106393661019645,4.9368236543999995,14.611362923519998,,4668,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6997114597
"Dec. 5, 2022","Dec. 5, 2022",Walk,170,2.7591559142400004,2004,12.105180744452397,6.9420210967947185,4.9565542118399994,8.64303023232,,3773,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6992520820
"Dec. 4, 2022","Dec. 4, 2022",Walk,252,4.1034731443200005,3239,13.155546607810388,6.675390718205679,4.56081652224,8.988202333439999,,5511,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6990732760
"Dec. 3, 2022","Dec. 3, 2022",Walk,252,4.08390352128,2935,11.97792392428219,2.9439262208701185,5.00921194752,20.380893350399997,,5431,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6989175496
"Nov. 29, 2022","Nov. 29, 2022",Walk,103,1.6342888320000002,1099,11.20779646862324,5.892525153105861,5.35341844224,10.1823999552,,2189,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6983732365
"Nov. 29, 2022","Nov. 29, 2022",Walk,120,1.8922827686400001,1271,11.194623399347808,5.897806808239879,5.35971097728,10.17327497472,,2531,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6983407555
"Nov. 27, 2022","Nov. 27, 2022",Walk,66,1.0767734461440002,855,13.233963652270738,6.828434442853734,4.53377954304,8.786760744959999,,1465,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6980537968
"Nov. 25, 2022","Nov. 25, 2022",Walk,270,4.256296450560001,2817,11.030705678835599,2.9076257158196133,5.43935741184,20.6353306368,,5464,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6977568466
"Nov. 23, 2022","Nov. 23, 2022",Walk,111,1.77837340032,1222,11.452368169887855,2.540904865584984,5.239090644479999,23.6135826432,,2309,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6974720593
"Nov. 22, 2022","Nov. 22, 2022",Walk,116,1.82480297472,1209,11.042263183011215,3.245104837747554,5.43366033408,18.489431347199996,,2360,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6973058665
"Nov. 19, 2022","Nov. 19, 2022",Walk,111,1.7494373952000002,1143,10.889157321243935,6.094818758450648,5.51005589376,9.84442162176,,2222,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6968374612
"Nov. 19, 2022","Nov. 19, 2022",Walk,248,3.91421428992,2597,11.057983874174818,4.256305674858824,5.425935482879999,14.096726899199998,,4925,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6968350267
"Nov. 18, 2022","Nov. 18, 2022",Walk,238,3.7498037068800008,2476,11.005043048596198,3.0415747037302157,5.452055135999999,19.726695014399997,,4707,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6967460833
"Nov. 13, 2022","Nov. 13, 2022",Walk,25,0.40879268812800007,299,12.190370734908136,6.463441004533523,4.92190503552,9.2830180608,,569,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6959099434
"Nov. 13, 2022","Nov. 13, 2022",Walk,158,2.5442441164800003,2136,13.992409329515628,4.522383033086773,4.28803271424,13.26733537536,,3377,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6959093320
"Nov. 12, 2022","Nov. 12, 2022",Walk,253,3.9705735168000005,2581,10.833855285134813,6.302630139982503,5.538187226879999,9.519800843519999,,5015,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6957530695
"Nov. 11, 2022","Nov. 11, 2022",Walk,231,3.6063306892800004,2288,10.573997852541158,3.7229703531376757,5.67428944896,16.116131750399997,,4566,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6956424616
"Nov. 5, 2022","Nov. 5, 2022",Walk,168,2.73050959104,1988,12.134509464726,4.548567615127655,4.94458069248,13.19097200256,,3489,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6945009538
"Nov. 5, 2022","Nov. 5, 2022",Walk,226,3.59973237888,2467,11.422169529945121,3.4235937127177283,5.25294709632,17.525434291199996,,4651,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6944968414
"Oct. 29, 2022","Oct. 29, 2022",Walk,255,4.039051104,2720,11.22376570826374,4.505630865744054,5.3458062451199995,13.316677862399999,,5175,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6932231800
"Oct. 28, 2022","Oct. 28, 2022",Walk,207,3.23624594304,2089,10.758358685277976,3.3970114531138154,5.57706897792,17.662550399999997,,4032,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6931313674
"Oct. 28, 2022","Oct. 28, 2022",Walk,285,4.51626988032,3027,11.170762745565893,5.0861531158037065,5.3711856,11.796732921599999,,5699,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6930837130
"Oct. 27, 2022","Oct. 27, 2022",Walk,242,3.73313090304,2212,9.875576632466396,2.4884238546886186,6.07561156224,24.111674611199998,,4580,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6929148541
"Oct. 26, 2022","Oct. 26, 2022",Walk,1056,16.8493488768,11574,11.448515668495984,2.4815142070309393,5.24086092288,24.178784255999997,,21251,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6927230110
"Oct. 25, 2022","Oct. 25, 2022",Walk,321,5.18944238208,3718,11.940890201224846,5.283898284021316,5.02474211712,11.355257675519999,,6951,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6925174456
"Oct. 24, 2022","Oct. 24, 2022",Walk,761,11.99078762112,7931,11.023746321482541,3.8566459377236932,5.442801408,15.55756063488,,15009,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6923315896
"Oct. 22, 2022","Oct. 22, 2022",Walk,133,2.1470902041600004,1816,14.096613278453828,6.485251133381054,4.2563447308799995,9.25174850688,,2908,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6920691127
"Oct. 22, 2022","Oct. 22, 2022",Walk,261,4.05936102528,2581,10.596926449534715,2.4762698341684564,5.662026247679999,24.229961395199997,,4987,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6919354300
"Oct. 21, 2022","Oct. 21, 2022",Walk,250,3.91460053248,2538,10.80570717012646,5.82256497057186,5.55262304256,10.304726192639999,,4865,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6918251500
"Oct. 18, 2022","Oct. 18, 2022",Walk,282,4.37416480512,2717,10.352416885389324,3.7578168495983455,5.7957305472,15.966720253439998,,5491,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6912643612
"Oct. 15, 2022","Oct. 15, 2022",Walk,59,0.92057695488,574,10.392060367454068,6.3224518810148735,5.773650347519999,9.489947512319999,,1140,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6906516634
"Oct. 15, 2022","Oct. 15, 2022",Walk,263,4.161184220160001,2777,11.122668615286726,5.029751252684323,5.39440843392,11.929020998399999,,5287,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6906443227
"Oct. 8, 2022","Oct. 8, 2022",Walk,128,2.0447520192,1405,11.452119621410958,3.397645251729897,5.239219392,17.659331712,,2606,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6892825204
"Oct. 8, 2022","Oct. 8, 2022",Walk,250,4.0976312256,3054,12.421831504016543,3.1707515608844346,4.83022070784,18.922988620799998,,5045,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6892770472
"Oct. 7, 2022","Oct. 7, 2022",Walk,99,1.541428073856,960,10.380005766324663,5.208985773085183,5.780361312,11.518557811199999,,1962,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6891915334
"Oct. 7, 2022","Oct. 7, 2022",Walk,98,1.57150027584,1113,11.804002127574963,6.213363954505686,5.08301646336,9.65659508352,,2138,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6891518743
"Oct. 7, 2022","Oct. 7, 2022",Walk,84,1.3131490648320001,827,10.496388590630715,4.594946760916249,5.716245047039999,13.057814879999999,,1671,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6891351808
"Oct. 7, 2022","Oct. 6, 2022",Walk,123,1.9646871552000003,1356,11.503134196293644,6.062426678199316,5.215964371199999,9.89703107712,,2524,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6890958715
"Oct. 6, 2022","Oct. 6, 2022",Walk,263,4.11969533184,2681,10.846220571860336,4.07305088284419,5.531862504959999,14.730969369599999,,5112,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6889494109
"Oct. 5, 2022","Oct. 5, 2022",Walk,133,2.12274082944,1445,11.345368050584586,3.9765146544181977,5.28849750528,15.088597793279998,,2627,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6887303491
"Oct. 5, 2022","Oct. 4, 2022",Walk,124,1.9757594419200002,1351,11.396444762586496,6.4790995585779045,5.26479186816,9.26058380544,,2591,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6886930378
"Oct. 4, 2022","Oct. 4, 2022",Walk,244,3.8012866214400005,2424,10.627995009146582,4.079711982024974,5.64546609792,14.70692577024,,4757,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6885536098
"Oct. 3, 2022","Oct. 3, 2022",Walk,259,4.03074688896,2534,10.47780959198282,3.2703325081523897,5.72640000768,18.3468434688,,4988,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6883544317
"Oct. 1, 2022","Oct. 1, 2022",Walk,117,1.8559115942400002,1245,11.180456136164798,1.7948866121848406,5.36650240896,33.4283279616,,2348,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6879199234
"Oct. 1, 2022","Oct. 1, 2022",Walk,264,4.129512330240001,2665,10.755873200509026,2.625709605901535,5.578340359679999,22.8509145216,,5170,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6879136378
"Sept. 30, 2022","Sept. 30, 2022",Walk,251,3.91709501568,2498,10.628616380338821,4.636280372623876,5.64514422912,12.94141102848,,4919,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6877940191
"Sept. 24, 2022","Sept. 24, 2022",Walk,165,2.57871626496,1669,10.787066034359341,6.084124960232243,5.5622308262399995,9.861722069759999,,3331,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6865649203
"Sept. 24, 2022","Sept. 24, 2022",Walk,242,3.8037650112000003,2478,10.857653801797502,4.894472530422334,5.52603667968,12.258727303679999,,4819,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6865522618
"Sept. 23, 2022","Sept. 23, 2022",Walk,257,4.151109726720001,2966,11.908454624990057,4.323283275670087,5.038437634559999,13.878338918399999,,5452,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6864054631
"Sept. 20, 2022","Sept. 20, 2022",Walk,114,1.83041958528,1291,11.755100214745884,4.656872613934621,5.1041632435199995,12.88418275584,,2297,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6857410207
"Sept. 20, 2022","Sept. 19, 2022",Walk,121,1.92849300864,1326,11.459700349956254,2.005320180147936,5.23574320896,29.920440844799998,,2420,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6857283076
"Sept. 17, 2022","Sept. 17, 2022",Walk,152,2.48672616192,1918,12.854927225005964,3.916421846416925,4.66746774912,15.32010192768,,3344,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6851409994
"Sept. 17, 2022","Sept. 17, 2022",Walk,248,3.8572596057600004,2450,10.586114590789787,4.4023154776107525,5.667803792639999,13.62919637376,,4700,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6851217676
"Sept. 16, 2022","Sept. 16, 2022",Walk,245,3.9425548377600004,2765,11.688675634295713,3.8321142030541635,5.13317971584,15.65716293504,,5067,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6850051546
"Sept. 14, 2022","Sept. 14, 2022",Walk,171,2.6780449766400003,1742,10.841187465203213,3.5894128290781833,5.53443745536,16.715773324799997,,3317,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/6845289481
